Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD), Jobs
Japan,2008,Solar,69425.61752,267.9953731,7710128949,288751
Japan,2006,Biomass,94795.554,12717.1024,9298247383,737306
Japan,2016,Solar,10979.98304,3290.696717,9277398302,793753
Japan,2010,Biomass,23499.3067,11094.93981,8002065899,276964
Japan,2007,Hydro,66662.16029,12511.55702,9121475777,958317
Japan,2011,Biomass,47624.65512,30926.34385,9424510899,515041
Japan,2011,Hydro,14051.50081,7365.526238,3209835457,131868
Japan,2003,Geothermal,9266.923827,46745.91791,4322574084,282483
Japan,2011,Biomass,16933.94109,28898.83813,4614835638,633507
Japan,2008,Wind,25324.49537,9921.553684,283540083.8,767067
Japan,2016,Wind,8390.326526,27425.99479,8401117652,368933
Japan,2009,Geothermal,15546.83103,8457.286627,2843205499,134539
Japan,2014,Wind,36100.27416,18856.81253,8423583285,953145
Japan,2014,Hydro,69034.25501,37598.60596,3073957768,472255
Japan,2014,Geothermal,99937.50372,31311.5192,2174338937,229846
Japan,2000,Solar,60460.53265,42464.12272,6489883193,268015
Japan,2007,Geothermal,59952.13807,33777.32034,986824974.5,866130
Japan,2023,Solar,25154.53587,25343.00647,2569116818,908582
Japan,2002,Solar,80863.71109,42155.15653,9540116645,857185
Japan,2018,Geothermal,14682.08497,29368.70009,5554029324,835178
Japan,2004,Hydro,34060.18873,29814.737,8118656459,737993
Japan,2021,Solar,91964.22192,46281.55145,3906013518,965882
Japan,2019,Hydro,86163.31932,26868.5279,6372940972,294853
Japan,2003,Solar,50026.59778,32530.43379,4391316352,193735
Japan,2002,Geothermal,3413.79724,19756.90863,1487331385,823089
Japan,2000,Biomass,55181.15831,3652.614222,9146475538,622523
Japan,2010,Wind,8549.922761,14058.32368,7584104577,122224
Japan,2005,Wind,12700.23754,11647.98532,7678557442,723968
Japan,2017,Solar,9976.788112,45448.52341,9210881273,668377
Japan,2009,Wind,86718.74776,43581.97534,5227814881,147244
Japan,2004,Solar,94893.71987,40696.33724,8921081808,738749
Japan,2012,Geothermal,81666.60714,3153.227609,3000660026,247679
Japan,2023,Hydro,54189.42972,21331.96165,95613210.98,272591
Japan,2014,Biomass,32635.57233,10367.61368,7336100534,803341
Japan,2015,Hydro,66211.15079,46492.02773,807916397.5,955680
Japan,2006,Wind,21409.60584,4783.638744,2370132600,629188
Japan,2001,Wind,74578.95399,16506.15151,5249306518,807350
Japan,2022,Hydro,64921.41138,4846.614051,2383288603,591256
Japan,2005,Solar,3481.970038,37059.43289,4841456858,702592
Japan,2007,Biomass,17099.68092,44875.68976,3127058515,774359
Japan,2021,Hydro,70143.21655,35846.27256,1221313529,932707
Japan,2015,Geothermal,27682.76457,5631.755486,887829236.2,736173
Japan,2003,Wind,59115.99767,27979.9922,4582974096,518956
Japan,2008,Hydro,35585.47437,14669.18079,8582221139,767077
Japan,2008,Wind,22093.43592,12502.84129,5996967998,91108
Japan,2006,Geothermal,13497.67365,11577.80928,6208706662,110301
Japan,2004,Hydro,86435.99214,39012.16754,1517097985,79053
Japan,2016,Hydro,7019.996734,10139.45521,3897981380,661264
Japan,2012,Wind,64648.18388,13690.56606,5489301770,264050
Japan,2022,Hydro,42019.73044,47672.61212,4717472781,920536
Japan,2002,Wind,6133.625295,31510.74084,6733105421,390440
Japan,2019,Geothermal,1543.596814,36025.84634,8547974796,969458
Japan,2011,Wind,20416.84288,20472.13186,8839381982,87707
Japan,2002,Geothermal,14328.85441,4426.443089,6321601223,312009
Japan,2018,Wind,50591.52795,41424.98794,9116574990,319357
Japan,2020,Geothermal,82295.64977,22024.81412,2458489048,212980
Japan,2004,Geothermal,9719.106992,5337.658881,1324637916,140257
Japan,2018,Hydro,76002.04359,40467.96775,1040270274,116284
Japan,2019,Solar,35054.88338,26586.41927,7489262790,90622
Japan,2016,Geothermal,43408.15635,25641.57616,9923730969,458055
Japan,2020,Solar,4750.663172,28693.96903,1160267651,362392
Japan,2019,Solar,90911.14154,35764.94412,1260784630,957443
Japan,2010,Wind,15978.15053,35077.56501,7838277024,651031
Japan,2000,Geothermal,29720.91196,20887.8105,1159849371,991666
Japan,2018,Wind,54542.47589,31999.21375,7440496479,930953
Japan,2007,Hydro,51756.02362,14172.90691,5948627678,754817
Japan,2010,Biomass,61168.01257,32960.87278,2775540388,462902
Japan,2018,Solar,44734.86695,21916.6612,4029472856,286513
Japan,2012,Geothermal,9477.760905,25991.16285,5834956818,620008
Japan,2008,Hydro,16249.42403,46735.53904,1488805127,599402
Japan,2007,Biomass,84060.99029,43196.71451,5753210911,291383
Japan,2016,Biomass,53635.04234,4520.007327,4580608826,626031
Japan,2007,Wind,53119.10723,18777.36304,2563689300,990881
Japan,2016,Hydro,99468.62505,7522.574118,7750321155,512850
Japan,2000,Wind,95015.8158,41556.08369,2533838626,915829
Japan,2000,Wind,61400.71072,8230.124713,6414392992,955110
Japan,2008,Hydro,56894.14163,43303.55207,4523712875,381116
Japan,2007,Hydro,19006.83035,34150.60355,992259198.7,740180
Japan,2003,Solar,45979.23498,38349.32325,9746854344,386671
Japan,2017,Hydro,36024.60282,29735.17433,248981818.4,501186
Japan,2001,Solar,46460.79363,200.7003571,1596762366,796418
Japan,2001,Wind,45138.6354,44785.46845,9044559819,852915
Japan,2000,Biomass,48868.00785,3776.387205,1199831278,660771
Japan,2023,Biomass,30490.62915,31208.68821,9137394914,474739
Japan,2017,Wind,67123.67953,6531.472711,960526355.2,877881
Japan,2017,Biomass,58185.47948,11940.37008,4587954155,345147
Japan,2007,Hydro,56216.96985,21231.64716,60742971.92,644588
Japan,2004,Wind,39573.03797,1090.761941,6599479391,864396
Japan,2000,Wind,86718.38101,15723.47791,1736973483,311620
Japan,2018,Geothermal,69442.18429,35602.64781,375974933.2,805552
Japan,2022,Geothermal,85439.74999,36700.58131,3780945249,243898
Japan,2007,Hydro,98629.47675,7990.481932,5260435633,252032
Japan,2021,Solar,68596.79923,40351.02822,7797068188,429477
Japan,2016,Hydro,43321.43337,25305.29584,9542540082,463678
Japan,2005,Biomass,73204.54669,24764.91131,9111318479,383139
Japan,2010,Solar,88818.04092,29498.55447,302817985.9,332864
Japan,2003,Hydro,63908.36115,39909.04597,2081418374,217781
Japan,2017,Hydro,27654.39949,48744.42927,8370171466,442302
Japan,2022,Solar,16315.65165,23427.41531,7510715682,774037
Japan,2013,Hydro,98948.02026,45341.69736,9311499442,60823
Japan,2014,Biomass,38772.96645,7895.213064,9905813186,312688
Japan,2007,Hydro,80720.41692,6337.568463,1962948376,225088
Japan,2012,Solar,11983.16455,37810.12867,8852612380,241636
Japan,2015,Wind,74786.52116,34812.45265,7074019736,734425
Japan,2019,Geothermal,41906.81138,27395.08878,4344845183,123854
Japan,2018,Biomass,71383.31831,10020.91655,8366713640,574709
Japan,2007,Biomass,47551.99459,9212.882894,6806365381,305219
Japan,2005,Hydro,68420.00435,35759.089,5193012971,358334
Japan,2015,Hydro,30858.22197,43877.32519,4950015880,307378
Japan,2002,Solar,10973.92609,22685.40701,8274464756,951804
Japan,2011,Geothermal,18756.53207,34941.28825,3958376138,925251
Japan,2014,Solar,71365.15352,13164.78906,8992018603,885430
Japan,2001,Wind,11011.16287,35159.58604,326761116.5,179530
Japan,2016,Hydro,88324.13149,514.3905018,214018771.3,404550
Japan,2014,Solar,57708.76528,3321.283226,5820353944,234759
Japan,2020,Geothermal,41980.71094,19808.06389,5144289329,207287
Japan,2011,Hydro,71530.70708,34002.38012,145821933.2,390981
Japan,2006,Wind,27250.40304,48542.3348,340798056.9,675302
Japan,2016,Hydro,14821.73549,23899.35841,2620553136,7470
Japan,2008,Hydro,67131.95233,20357.63749,5523580040,191970
Japan,2011,Solar,82423.98564,21011.32879,2766913447,825486
Japan,2001,Hydro,79333.2201,23873.00293,8743213683,793658
Japan,2016,Solar,29690.34651,39267.78847,8599906624,538597
Japan,2004,Hydro,34898.43625,32027.01371,8021929483,14965
Japan,2008,Biomass,59319.40054,40798.72056,9458914397,615251
Japan,2018,Geothermal,15564.3162,19901.35093,5423407611,314200
Japan,2023,Geothermal,4696.024014,3446.239373,9638803146,831442
Japan,2009,Biomass,45112.27797,31762.94857,6129636954,417654
Japan,2011,Geothermal,49268.21068,34040.76087,4035814010,982344
Japan,2010,Wind,51670.72372,12460.0566,3683965043,259763
Japan,2008,Biomass,70466.98682,16424.01858,6115356855,791908
Japan,2020,Biomass,75925.15828,45992.51712,1998962655,697104
Japan,2005,Solar,76377.88213,30736.03797,3589197859,666058
Japan,2006,Hydro,58529.04213,44367.14824,8122695088,466853
Japan,2007,Geothermal,51327.24573,45400.86334,7896542039,83732
Japan,2019,Solar,54352.92179,28502.71803,426481829.9,774207
Japan,2011,Geothermal,39192.40462,1210.744111,1132543000,481232
Japan,2018,Wind,23512.87072,16067.28268,4915253596,176675
Japan,2003,Biomass,68198.2221,16516.4055,1496549166,916977
Japan,2007,Wind,71513.79858,29381.05657,8678697056,93857
Japan,2018,Biomass,55723.87562,12997.71223,8205396870,907776
Japan,2014,Geothermal,51040.42777,3682.093982,7392160766,918614
Japan,2005,Wind,79304.11376,38549.08,417122300.5,971032
Japan,2001,Solar,74690.03381,3981.299766,5183239337,166763
Japan,2016,Solar,80645.63521,25428.83353,3463718278,743969
Japan,2023,Biomass,91360.18087,39446.45435,9127505891,892270
Japan,2017,Wind,56029.22645,45079.70005,5625618233,54810
Japan,2001,Solar,20492.38005,30921.94979,2303756667,719701
Japan,2001,Biomass,88455.36416,48613.446,2397337940,801299
Japan,2007,Wind,13384.83302,1667.314988,9295141310,547188
Japan,2012,Biomass,43492.79261,29110.96566,6845327952,834793
Japan,2020,Geothermal,92400.68685,20058.37694,3591504170,836681
Japan,2006,Biomass,65040.05238,30883.06675,972890403.8,631638
Japan,2004,Biomass,70465.04558,7985.047234,2859622997,163031
Japan,2011,Solar,29971.0333,33834.37084,5789575464,229598
Japan,2018,Wind,40307.35213,41501.74316,8188065843,485022
Japan,2012,Biomass,16894.76567,19138.09297,354180268,39678
Japan,2022,Biomass,27138.6225,14832.01471,4808281674,618338
Japan,2005,Wind,88611.4105,1844.486172,7757042810,389846
Japan,2020,Hydro,92087.57283,19929.6945,1013757667,952058
Japan,2013,Wind,80305.59344,15949.11346,2786754505,505890
Japan,2009,Solar,59636.45065,24106.96747,4187155945,144339
Japan,2001,Wind,69975.07543,41354.75613,5310018863,876167
Japan,2022,Hydro,96338.16036,13640.22943,4533886496,544529
Japan,2023,Biomass,23550.62365,24438.68387,4040376276,447904
Japan,2001,Biomass,59772.23291,44858.1209,2782366333,848167
Japan,2011,Solar,3045.866607,11110.42275,7155624140,442506
Japan,2022,Geothermal,93860.89006,44244.81135,2529292376,633494
Japan,2020,Wind,72541.29798,2741.146891,684374842.5,791163
Japan,2007,Biomass,73986.68356,26746.751,743757194.8,264150
Japan,2008,Hydro,8535.442728,18417.46704,4180247612,806192
Japan,2021,Solar,78743.599,28083.54657,8619518539,75521
Japan,2005,Wind,17173.02618,7473.465963,8548293144,586075
Japan,2020,Hydro,59957.34747,35215.17248,12458092.36,478687
Japan,2006,Wind,18183.65615,22728.99216,1270195934,982282
Japan,2020,Wind,6601.441417,23798.76852,8458786955,434573
Japan,2009,Biomass,27629.82182,45879.24068,9386858127,707420
Japan,2008,Wind,47818.89233,22366.86441,2934624798,56083
Japan,2004,Wind,65664.34009,15167.93869,9038659902,606775
Japan,2010,Hydro,16245.68982,10470.70724,6104964069,289733
Japan,2002,Solar,73630.75704,25199.74182,3499819479,486779
Japan,2015,Hydro,87417.37616,14334.52934,585104631.4,360582
Japan,2011,Biomass,10661.31774,2832.24749,9119188786,202640
Japan,2009,Geothermal,19717.33196,3959.089808,6936741257,89667
Japan,2012,Biomass,69479.05292,28706.6482,2690824030,275580
Japan,2023,Wind,14650.29405,46214.56754,6596105794,411234
Japan,2002,Solar,47425.12776,4269.454611,8932191899,296997
Japan,2020,Biomass,16859.77314,8750.277284,5634665614,597944
Japan,2004,Wind,41374.44326,20995.45865,5402715965,938234
Japan,2010,Geothermal,6387.914984,5919.865038,6664740027,283412
Japan,2004,Biomass,87034.5058,22643.55524,8682475288,628559
Japan,2016,Wind,55085.62453,23916.79377,1603131471,696596
Japan,2007,Biomass,88600.15131,4503.908429,4859663030,375952
Japan,2002,Biomass,77424.44802,16339.65746,2214424177,407969
Japan,2017,Geothermal,19784.69087,37863.91411,786499162.4,299943
Japan,2013,Geothermal,14918.1556,16747.32847,8075693681,215869
Japan,2013,Biomass,66943.53657,36995.62965,2011734998,278923
Japan,2010,Solar,60753.68244,44162.78604,2497640267,864570
Japan,2006,Hydro,40997.55552,38377.07588,5585716888,439805
Japan,2013,Wind,94448.35706,8623.676353,7987689861,357207
Japan,2001,Solar,75630.20756,33197.77733,4478356253,47579
Japan,2002,Solar,35768.21986,48814.4823,287200324.9,368630
Japan,2006,Hydro,30357.09334,46118.17492,298759609.2,204412
Japan,2001,Wind,35790.34723,28875.26568,9596863067,156884
Japan,2008,Solar,95107.0223,3558.14772,7473384688,628367
Japan,2016,Biomass,88570.46725,43793.36087,826521599.9,227916
Japan,2023,Wind,80865.42991,46004.03581,4830673756,786947
Japan,2010,Wind,63808.88263,20069.45115,9776572794,969948
Japan,2003,Geothermal,61145.20423,48680.06564,4759307908,527732
Japan,2016,Wind,1388.108627,48356.2688,9330004128,963627
Japan,2020,Geothermal,5595.211194,41658.01306,4175307281,830875
Japan,2013,Biomass,24069.08076,2860.17016,9316941068,966384
Japan,2006,Geothermal,10145.86154,34933.35618,2346228162,315905
Japan,2017,Biomass,17554.3689,39097.14579,9821253508,950626
Japan,2008,Geothermal,84554.42169,2567.269952,266176246.7,109166
Japan,2022,Biomass,58568.55001,10538.43297,460371500.1,169116
Japan,2002,Solar,35197.16379,12521.9664,2916550899,79814
Japan,2018,Solar,95840.67669,49538.50896,275859739.6,443197
Japan,2006,Wind,48685.58758,21724.5774,7483502103,521272
Japan,2013,Biomass,97343.62583,6997.247931,4829174523,471188
Japan,2020,Wind,5736.136731,11957.92751,5148660072,234509
Japan,2019,Wind,95278.05468,12936.64349,6392790393,290716
Japan,2010,Solar,42193.57348,38819.77954,6294758287,973308
Japan,2004,Solar,21915.82722,28999.64398,2144333846,55698
Japan,2000,Geothermal,13125.61683,38882.46675,5680587537,16745
Japan,2009,Wind,1790.752599,9442.973576,8549407023,451812
Japan,2008,Geothermal,65760.56184,37291.10858,1343480696,832635
Japan,2008,Geothermal,67508.08491,22781.72635,8599416.851,364496
Japan,2023,Solar,40091.19932,46650.08501,5589552882,203477
Russia,2013,Solar,7323.636888,5827.461109,1731276894,855186
Russia,2020,Hydro,54157.62707,412.7012683,6394575201,220529
Russia,2010,Biomass,3204.979523,24196.75158,5061422754,303989
Russia,2009,Wind,19652.01854,4580.207604,5799602397,618069
Russia,2002,Solar,92232.75986,13825.92306,483774920.4,172535
Russia,2009,Wind,39181.96382,12590.36658,4905855152,363396
Russia,2012,Biomass,1789.222324,22375.50502,3756252043,705459
Russia,2018,Geothermal,49227.71418,22628.28495,6759448263,229468
Russia,2021,Biomass,65570.88821,18841.21388,9373341207,663103
Russia,2018,Geothermal,44800.79343,6223.278307,8207235171,874544
Russia,2018,Solar,41942.55382,18067.84905,9043695635,558120
Russia,2002,Hydro,33626.28786,31803.72882,1124989723,340866
Russia,2022,Hydro,22346.74069,20191.54537,3594189604,546387
Russia,2017,Solar,42287.85709,23369.26673,2910853422,744729
Russia,2002,Solar,44993.26109,25146.84073,571085489.8,196694
Russia,2021,Biomass,72620.62122,30614.20549,1338062338,145724
Russia,2022,Wind,84201.27549,27760.1648,9912777572,824533
Russia,2001,Wind,84376.6798,11959.11076,9080098591,195559
Russia,2000,Biomass,82302.7575,27680.17907,4276274674,993629
Russia,2015,Solar,64059.62711,3450.635223,3353091025,39924
Russia,2013,Geothermal,19547.02879,15509.00895,3609544994,846828
Russia,2023,Solar,69819.12768,29638.94132,9314880278,383913
Russia,2018,Hydro,45712.14373,24525.95298,9101502693,899411
Russia,2018,Geothermal,73775.35808,17483.67756,8234153623,599454
Russia,2010,Geothermal,81910.04054,10524.56399,7165372014,10876
Russia,2016,Geothermal,70934.62715,41325.42989,4871165127,687007
Russia,2010,Solar,22678.92155,2066.750081,2757347786,163296
Russia,2020,Geothermal,11942.86575,8165.973915,1114600755,731661
Russia,2005,Hydro,56939.73405,46014.55376,9338465540,31117
Russia,2014,Solar,8940.494557,37704.21242,3090052106,116785
Russia,2016,Geothermal,85431.56921,21776.02812,5127066311,299084
Russia,2005,Solar,83176.40904,6458.603555,6306099704,447716
Russia,2016,Solar,59306.38113,11976.17728,9167034651,978747
Russia,2000,Solar,47030.79171,48375.49604,7283409894,159126
Russia,2006,Wind,24645.98664,11729.48706,7893848184,674756
Russia,2016,Hydro,28476.14193,14108.55215,866736604.5,870673
Russia,2022,Geothermal,10317.56281,26433.0825,9958981503,542511
Russia,2019,Biomass,10923.61868,49496.96913,8387186070,423986
Russia,2018,Biomass,25230.16446,31674.6403,9355827019,115386
Russia,2015,Geothermal,90369.12824,12270.52278,1039499233,56561
Russia,2004,Wind,91032.37751,12335.65667,2298848249,999562
Russia,2010,Biomass,90315.5781,14421.93037,6712166260,763479
Russia,2022,Biomass,81543.32282,8434.363212,1116776623,59509
Russia,2008,Geothermal,82342.2832,46694.25941,8542200183,686708
Russia,2001,Solar,89203.75263,9614.963854,7919610747,458543
Russia,2009,Solar,36349.38719,18763.08862,4841145480,949963
Russia,2022,Biomass,50331.10877,5045.715921,2674692529,230101
Russia,2021,Biomass,83188.58966,33326.05192,9907034275,118122
Russia,2003,Solar,91773.04895,29863.49365,6295815360,58878
Russia,2006,Geothermal,40686.34787,43871.22301,4921815011,710200
Russia,2002,Wind,86579.82052,17804.08028,9946323795,842047
Russia,2020,Solar,86587.47985,24588.89886,2891954160,965246
Russia,2014,Hydro,9161.181646,46179.99463,3346685126,184301
Russia,2009,Hydro,61162.11143,26257.41653,9122479304,476523
Russia,2007,Hydro,27404.54282,47639.43739,4848097907,750657
Russia,2014,Hydro,22811.17783,20305.51943,3986907476,764112
Russia,2008,Biomass,41095.64624,5180.912015,2601243523,429280
Russia,2002,Biomass,74049.49855,32851.11765,1276475120,832742
Russia,2021,Solar,24715.47012,30762.21215,601953662.4,345881
Russia,2017,Wind,8164.967686,2456.09736,2874115412,418779
Russia,2012,Hydro,92263.45997,41456.32691,6970303736,537561
Russia,2014,Hydro,78035.54269,47227.28794,4178743965,704717
Russia,2020,Biomass,65174.45672,20906.48577,8631451574,871733
Russia,2004,Wind,53427.70949,3563.533896,3825802790,475085
Russia,2002,Geothermal,24458.97448,28793.1106,6588567917,717144
Russia,2003,Hydro,2599.123517,7388.732352,2412227069,660964
Russia,2021,Solar,26912.36328,47882.49433,9313443155,523072
Russia,2010,Biomass,47728.18723,7457.049415,3075625209,433753
Russia,2022,Hydro,54007.55565,47565.08257,920319093.1,12868
Russia,2006,Geothermal,39033.54314,30987.71267,2375942050,128939
Russia,2006,Solar,4436.651081,9151.590443,908958358,706614
Russia,2009,Geothermal,64510.33368,21641.73224,6690007029,236994
Russia,2017,Biomass,47883.06198,18883.14754,1861074027,43612
Russia,2006,Geothermal,87558.2263,18879.77385,1853059138,817472
Russia,2023,Hydro,2109.557613,11248.41997,6129640554,206582
Russia,2000,Solar,89395.0647,7750.496045,7443016792,740942
Russia,2010,Hydro,78755.72373,9061.050066,3019017933,404348
Russia,2014,Solar,60062.18949,1106.611966,7415867299,37148
Russia,2016,Hydro,15758.89334,40816.66484,1260568520,943868
Russia,2001,Wind,20238.47493,23233.739,5861318464,943170
Russia,2014,Solar,51241.00721,25322.03184,2323876892,608991
Russia,2015,Hydro,38096.46056,17814.4175,8976841660,648206
Russia,2006,Biomass,42149.77716,1869.798086,1297306492,551447
Russia,2020,Solar,54874.324,38393.03573,2044303327,810742
Russia,2000,Solar,48596.81929,15193.04102,1214388107,42763
Russia,2016,Hydro,69924.74093,47620.56083,9703034078,470793
Russia,2013,Wind,42797.16655,38695.57139,4083672691,198876
Russia,2002,Wind,67050.79033,37519.85108,4344490402,889541
Russia,2009,Solar,53969.81884,3945.535105,964601295.5,3463
Russia,2013,Solar,40070.28442,30071.75921,8891149071,185038
Russia,2011,Geothermal,40581.96886,38512.00506,5433386583,382958
Russia,2010,Solar,62652.59958,40485.9484,7253067246,743034
Russia,2011,Solar,45962.25044,36452.55166,2622612189,822882
Russia,2014,Wind,12859.41758,16508.85062,5676587048,339076
Russia,2010,Biomass,85617.01666,36750.86958,1969213956,886845
Russia,2002,Solar,73882.38823,13779.81453,9058742819,254994
Russia,2002,Solar,22135.61674,29609.19626,8568235930,756811
Russia,2023,Geothermal,85379.31015,33414.53241,3493731360,188373
Russia,2007,Biomass,7291.938202,41342.5074,6575962523,145359
Russia,2001,Wind,75137.58221,25508.76616,6632660234,564437
Russia,2006,Biomass,20788.56134,29007.0002,346962796.3,805926
Russia,2015,Biomass,35801.91059,45915.94206,1316677844,38279
Russia,2020,Solar,15632.07051,46519.73088,5321341591,53651
Russia,2006,Biomass,4337.622855,5350.971614,4031695960,611735
Russia,2016,Wind,95286.45475,49070.01103,4829217384,972977
Russia,2008,Geothermal,59355.71522,4148.91323,7052209780,922129
Russia,2003,Biomass,11331.52143,4187.954471,8379081447,778519
Russia,2007,Geothermal,28540.20572,38056.82403,1835431849,389500
Russia,2004,Wind,77796.13544,27546.35743,2545776123,348343
Russia,2020,Solar,50722.20706,13774.21074,28981954.19,256835
Russia,2016,Geothermal,50192.77155,48346.58085,7662453710,781323
Russia,2022,Geothermal,38901.99003,3240.622913,3781992718,580186
Russia,2015,Geothermal,68967.2279,8268.128188,2856645112,544881
Russia,2022,Biomass,1209.485854,35349.39098,5857536760,636920
Russia,2004,Biomass,7069.372963,26846.79917,681682333.4,817494
Russia,2006,Hydro,45709.73715,19229.55189,4952083800,614165
Russia,2019,Geothermal,65058.46449,18993.46585,2670432765,102243
Russia,2002,Hydro,97323.33437,12159.30186,3898664849,801556
Russia,2009,Solar,57269.55892,39720.19641,654446352.3,255569
Russia,2007,Solar,3356.551171,37685.8205,7952589627,340737
Russia,2000,Biomass,85582.34297,38930.00755,6617220519,839982
Russia,2000,Wind,83003.67399,623.6710115,2273877015,683138
Russia,2022,Solar,54476.21224,1351.682833,5865403405,302444
Russia,2008,Hydro,93036.27766,26794.05891,4910764709,932998
Russia,2004,Solar,34469.64317,1903.267309,9644452831,18070
Russia,2014,Biomass,54675.72219,19797.55317,4389725244,935085
Russia,2014,Hydro,88361.26434,24165.91023,1497175674,675651
Russia,2004,Biomass,10588.95605,45287.46498,2139091448,515742
Russia,2006,Biomass,54787.30444,6681.932408,5781976942,545200
Russia,2002,Wind,1791.623405,31940.20587,7152178091,811488
Russia,2019,Solar,94832.55062,11110.64944,7998293717,961166
Russia,2023,Biomass,18404.35684,37963.51052,7805286964,768809
Russia,2018,Wind,25673.71748,29557.77357,4721157855,415887
Russia,2010,Solar,1069.333382,46795.66898,1723469476,312887
Russia,2007,Hydro,84536.4424,49951.72758,6027057534,662223
Russia,2005,Wind,33526.85837,1561.407428,3860627151,146769
Russia,2013,Hydro,43390.65943,6136.523566,8804003874,782523
Russia,2008,Geothermal,15047.356,3095.92449,14263450.51,367860
Russia,2006,Biomass,71808.51926,1120.457246,6581890044,273337
Russia,2003,Solar,39653.15034,2901.54458,1004534807,771172
Russia,2021,Biomass,17410.6478,760.968574,1472953377,977534
Russia,2004,Biomass,4181.008631,48000.39755,5999613382,142624
Russia,2013,Wind,73839.25806,10899.13454,7356070906,271610
Russia,2019,Geothermal,1851.373281,28405.31725,5750854090,221560
Russia,2002,Geothermal,33683.25779,6511.255362,3247308953,246940
Russia,2011,Hydro,10002.83241,30905.18413,9383823500,303531
Russia,2017,Geothermal,75643.10579,44629.40632,2913704302,239297
Russia,2014,Solar,89197.20685,9745.472559,8210974645,325017
Russia,2003,Wind,15344.98005,36328.38818,1352071928,756674
Russia,2023,Hydro,80512.15602,43726.29871,9571765316,946274
Russia,2015,Solar,28480.94584,2779.566148,9462750264,752749
Russia,2006,Biomass,6409.328322,22983.70577,2114263063,487088
Russia,2007,Geothermal,49120.52136,48205.93993,8274442881,247185
Russia,2019,Solar,29384.79308,15004.51852,8927088210,239707
Russia,2022,Wind,92926.49143,33483.52936,4962067773,407812
Russia,2019,Geothermal,52356.40126,43587.23319,932807320.5,48821
Russia,2014,Geothermal,12506.77252,42267.78408,9288505303,260613
Russia,2009,Geothermal,38293.72026,49041.15943,6188427610,440430
Russia,2019,Geothermal,34322.87426,7368.516814,6994882472,98483
Russia,2003,Biomass,37213.61513,28389.409,3045793702,393217
Russia,2002,Geothermal,87262.27881,4456.360889,117441210.9,628787
Russia,2001,Hydro,27735.75348,24500.66435,1714155755,565251
Russia,2007,Wind,62652.68032,24060.66978,8093033653,72532
Russia,2013,Solar,12559.00807,47867.66793,8102848857,946232
Russia,2016,Biomass,52698.45425,2516.078078,993007524.6,412953
Russia,2012,Solar,21213.5527,36611.27123,5007163031,960099
Russia,2003,Wind,53855.07701,38166.80076,3214713319,202018
Russia,2011,Wind,18139.64541,5658.389891,3356630970,34500
Russia,2018,Geothermal,13807.94555,23619.53262,4291003363,247250
Russia,2020,Biomass,62646.64047,41414.23149,3031213961,841506
Russia,2002,Solar,66466.67527,34398.47457,4009920267,973477
Russia,2007,Solar,38739.31943,9166.393934,3400850006,452261
Russia,2009,Biomass,39647.58497,20170.3321,1072009161,703952
Russia,2010,Biomass,63588.26591,37100.76643,6595535806,190355
Russia,2009,Wind,37723.26785,19520.44685,2325359702,678770
Russia,2000,Solar,33451.4774,5745.137279,6288311237,251754
Russia,2012,Solar,97373.83326,12880.08664,8625817585,393529
Russia,2001,Wind,11896.0557,20069.33168,2944701215,964459
Russia,2006,Hydro,10072.4503,10895.81235,5076914499,149314
Russia,2004,Biomass,61885.78772,37771.29508,2240912029,821689
Russia,2001,Wind,51655.02543,26849.80564,5956492634,872694
Russia,2005,Hydro,15903.29066,32006.71165,2036481682,618940
Russia,2008,Wind,80140.48908,44337.21759,3968087243,330721
Russia,2013,Geothermal,61189.91338,23402.99201,209415878.2,542939
Russia,2001,Wind,93448.25531,36213.89577,525183097.9,417692
Russia,2000,Hydro,67784.8628,36888.00616,3497791887,478783
Russia,2011,Hydro,50689.30075,6004.715982,1306532584,79399
Russia,2023,Solar,43445.10023,6604.242198,7717845488,791935
Russia,2019,Biomass,97634.30969,25804.88665,1730979386,253860
Russia,2019,Solar,31557.5871,31032.65878,5773159811,463509
Russia,2010,Wind,50053.00759,2718.525543,6677458682,12093
Russia,2014,Hydro,26681.07284,36762.11366,2209183947,776680
Russia,2005,Biomass,85584.28655,47045.89097,4615395200,533115
Russia,2008,Wind,39028.13997,9650.362322,1063292550,406357
Russia,2003,Wind,55537.55133,33731.48497,6740686168,628146
Russia,2023,Biomass,39987.35252,8702.194151,9747305572,445811
Russia,2014,Solar,96668.03878,24303.51215,3025723379,634762
Russia,2012,Wind,1951.262796,19421.1819,960474923,344233
Russia,2022,Geothermal,53448.12945,36926.12556,1498615977,805550
Russia,2022,Geothermal,61946.14435,28509.65863,1014259191,20151
Russia,2010,Hydro,42984.6138,21313.95802,4380611929,615257
Russia,2019,Hydro,78600.58481,14240.03103,2656499059,101214
Russia,2012,Hydro,51191.75275,8839.876216,2055400680,252576
Russia,2010,Hydro,26452.49994,32443.60976,945588655.2,133096
Russia,2022,Hydro,90645.65006,9132.770974,4798708416,258725
Russia,2013,Geothermal,23908.45206,35300.88479,3766571608,296312
Russia,2023,Biomass,9270.262193,25742.64795,9830542861,971379
Russia,2015,Hydro,50368.93447,14517.16055,7462586693,898634
Russia,2018,Solar,39776.84227,9206.124827,9797495796,940084
